user_id,stars,reviews
AR1T36GLLAFFX,4,"This cookie package was featured at the local supermarket, so I picked up a pack for a road trip I was going on.  I liked the fact the cookie was soft (probably the reason the cookie was individually wrapped), and the taste was almost as good as homemade.<br /><br />Four solid stars for the Quaker Soft Baked Oatmeal Cookie.  Just shop on price; if the price is good, you'll enjoy your treat."
A125PQOOOVJY22,5,This was delicious! Add a glass of milk and you have a kids favorite snack! If you love soft cookies these are perfect for you. Wish more came in a box!
A2YJEUS6Q1A7WD,4,"I got a sample of one of these cookies through influenster.com. After trying the cookie they sent, I went and bought a box of them. The kids love them!! They are a quick and easy snack on the go. They are a bit crumbly, but well worth it to see their smiling faces."
A1P0LOX3IG0LKP,5,I have a picky eater and what completely suprised that he actually liked them! They are so soft and not too sweet! They are heavenly! These will make a great lunchbox treat for your little ones! Highly recommend these!
A1YSL5033M5OL5,5,These cookies are super soft and very yummy. The spices make me think of my grandma and her baking cookies! Yum.
A3CB563CBJS3U5,4,I love these cookies they are soft and good ! They are great for kids to take as a snack with them I love these !! Great !
AYXJ9HSVWX97S,4,"After trying this cookie I can honestly say it was not all that bad...however, I did notice a vitamin like after taste that at times was a bit over powering. I also didn't like how crumbly it is but your gonna eat it anyway so I can over look that"
A10RPS63T5WIIB,5,"I was presented to try one from my mom voxbox, one word, heaven... It was the first thing I tested.. my 1yr old son even loves em, I already went thru 3boxes"
AQDJDWP47PQT0,4,"Soft and Chewy, my son and I shared a free sample of the Quaker Soft Baked Oatmeal Cookies from influenster. Very tasty!"
A1BDAEB3TZ2T4N,5,I received this from Influenster to test and we loved how deliciously soft it was! My son and I enjoyed devouring it!
AA72FD1EH0SE9,5,"I absolutely loved this cookie. I received this as a free sample but I couldn't just have one so I went out on a search for them and found them at my grocery store. I was so happy because that one big cookie was everything I have been looking for, not too sweet, not too bland, not salty, not too many rasins and most of all not many calories. The perfect snack, especially with a cup of tea and a book..."
A3T9XUHNVHA00A,5,I enjoyed these cookies. They are delicious and not too sweet. The price is very affordable. I received the product to test and went out and bought a box.
A1KUT7PV7XTO23,5,This cookie taste wonderful.  What's even better is it is good for you too. It does not taste like you are eating oatmeal.  It is a great treat or meal on the run.
A33Y649K8M9W6D,4,"My daughter loved my free sample of this cookie from influenster. She goobled it right down, which i didn't think she would. She's not the biggest fan of rasins. I tried a bite and thought it was kinda dry myself but if my daughter loves it, i will buy it again! :)"
A34W04PFTEIBQV,5,my children love these cookies and so do I. They are soo moist and delicuos. These by far are the best tasting oatmeal cookies I have EVER had.
A104FLKIMW5MRP,5,"Our family is super impressed with these cookies!  They have great flavor, the cinnamon really pops and they stay soft.  They really are about as close to grandma's homemade as I have ever purchased."
A35CFHASBM9OZV,4,This cookie was super soft and yummy. It had great flavor.It's a great snack for anyone in the family! I will be buying more of this.
A2PSBW48FQK51L,4,"To me, the perfect oatmeal cookie would be soft and filled with those soul-comforting warm spices that kind of remind you of Christmas and that is exactly what you get with the Quaker Oats Soft Baked Oatmeal Raisin Cookie.  Perfect for a mid-morning snack with a cup of coffee."
A184HTUDGTM5IQ,5,These cookies are amazing!! Taste like a home baked cookie.  They are soft and chewy just like I love my cookies!  I highly recommend them
A2BUR1OE12OILL,3,"It's a little too dry for my taste.  However, the price and packaging are amazing.  My kid will love these."
A223904M7JA86Y,4,This cookies are delightful. They are easy to grab and throw into the kids lunches or snack bags and they are healthy too. I will definitely be buying these for the school year.
AKX8QXMRZUZ9K,4,These cookies are so soft. They taste great. I would buy these for my family if we did not make our own.
A3RL40YTFBMCCO,5,"I enjoyed this cookie.  I did receive it as a sample through Influenster.<br />It was soft and enjoyable to eat.  I really like how they are individually wrapped.<br />Specially since we seem to have a ant problem.  I will buy this product again, specially<br />for my grandkids.."
A1S9BQR8HDWGG8,4,I got a sample of the Raisin Oatmeal Cookie from Influenster in my Vox Box and it was nice and chewy. I love soft cookies and this was great. I will buy a box next time I go to the store!
A2BNMHJ3IIANUJ,5,"I love the Quaker Soft Baked Raisin Oatmeal Cookies. They are by far my favorite.  When I don't feel like baking, or it's too hot to do so, I grab these.  They live up to their soft baked claims.  They are also even better heated for a few seconds in the microwave.  Definitely almost as good as homemade."
A1XLKL4K3I618Y,4,"I tried these oatmeal ones and I loved how chewy they were and they weren't bad taste-wise.  I just think that for the price and how few you get in the box, I'd rather make my own.  But if you aren't great at baking, you should definitely buy some!"
A1HO8OJF8EPK5C,5,"These were amazing! Out of the oven fresh, and full of flavor! Best store bought cookies I have ever tried."
A2ME0LULEQCY7O,5,"These cookies are fantastic! I usually don't like ""Chewy"" cookies because of their textures but i just LOVED these! They tasted amazing! They tasted as if they were just made! Warm them up for a few seconds in the microwave and bam! Yummy ""fresh baked-like"" Cookies!"
A3HGUSZHOYI2B1,5,Very soft and chewy. The whole family loved them and I usually don't like raisin cookies but these were very delish!
A358LEKEN0GDFL,5,"Loved them!<br />I opened the box and got the items out and took a picture. My son saw the cookie and got super excited. I opened the cookie and took a bite then set it down to grab a drink. I came back, and it was gone! My 3 year old had destroyed it! lol.<br />We both agreed it was really good and ran out to buy a box of them. We enjoyed them together that night after dinner with some cookies. Yummy!"
A3EK4A6SVZZ8DC,4,I received one of these Quaker Soft Baked Cookies in my Influenster Mom Voxbox I was hesitant to eat it as it was 170 calories their are lower calorie alternative snacks out there and cookies but this is as close to homemade as you get i liked that its soft baked and breaks apart easily the overall taste was pretty good as well. Not a purchase for me unless they were to cut about 50 calories from it.
A26GHQOTRZMGG8,4,The Quaker Soft Baked Oatmeal cookies were delicious! They were soft and chewy and full of whole oats. My kids gobbled them up and wanted more. I had one with my chamomile tea and the kids enjoyed theirs with milk. I would definitely recommend these cookies for the whole family.
A2VIXOQOV4DH3U,4,These are pretty tasty and filling. If I have no time to eat these hold me over til the next meal.
A354VQXQCGIQZ2,5,These cookies are excellent and the kids love them too! I recieved them as a sample and went out and bought a box the same day!
AX3V4W4Y891BO,5,"These cookies are great! They are super soft and chewy with a great texture. My kids LOVED them, and they are moderately healthy."
A15LKTKJ2PSQU3,4,"I received the Quaker Soft Baked Oatmeal Raisin cookie from Influenster.  I thought it was kinda crumbly, but my daughter and I loved it."
A2CI1KCN3DSOT9,4,I got these from influenster to try and they are so soft and yummy. Would recommend these to my friends and family.
A3O0F5L5I6EMI6,5,My 4 year old absolutely loves these. They are always soft and taste super fresh and so easy to find at the grocery store.
A10HCDJHR436EJ,3,I dont like how it tastes because i don't like oatmeal or raisins but if you like them then i think its good to eat these cookies because they're healthy and you will probably like the taste.
A1C7KM3C4IFVG0,5,I would definitely recommend getting these cookies.  They taste awesome. Great snack at home or on the go. Really not pricey. Everyone should try them!
A3BYKK0TFKRC22,5,These cookies taste so good. They are fresh and moist! I like that they are the perfect size and that they are individually wrapped.
A1X97AA5LSO28Z,4,Not really a cookie lover and specifically not and oatmeal & raisin fan but it was really tasty and fresh!!  Received this as a sample.
A3J3MFGC8VVZ2K,5,"In our house we LOVE love LOVE cookies! So this cookie was put to the test, and it totally passed with flying colors.  The tase of it was just so delicious and soft. My daughter (5yrs old) loves these too.  So I don't mind giving this to her because it is a healthier cookie."
A27RSLNCI9W48H,5,"Loved these. Received them in my influenster voxbbox. Would definitely recommend to anyone. Kids love them too. They taste good, they are nice and soft and the packaging leaves them fresh."
A2VANQZJ50SDKH,4,this is a good cookie very soft and moist I wished they made an oatmeal chocolate chip my kids loved them and I would buy again
A20F84KUBWM88B,5,"These are very good, the pack I got was stale, however they still had great flavor to them and are soft & chewy!! They are also a great size and are very filling on their own!! My son has taken them to school for an after school quick bite before sports, and i love to have them at work in case I am starving and know lunch is getting pushed back in the day. They are really great, and if you have tried their oatmeal breakfast bars these are kinda like them, but not as heavy!!"
A2ZJDGVJ45AR5W,4,Quaker always has high quality products. I like these cookies. They have a great texture and great taste. And they are a good size.  Individually wrapped in foil packets for freshness. Good taste with a nice hint of cinnamon. If you like cinnamon you will love these cookies.
ABC68JUCPTVOE,5,"These cookies taste really good.  The only oatmeal cookies I like better are the chewy ones made with more sugar (carmelization!).<br /><br />Given the moderate (12g) amount of sugar in these, they taste great, and actually make sense as an energy snack.<br /><br />Likes:<br />- Fiber!  4g per cookie.<br />- Nutrition: Easy on the fats and sugars.<br />- Soft, semi-chewy texture.  Raisins are just chewy enough.<br /><br />Dislikes:<br />None really.<br /><br />Individual packaging is nice for taking them with you.  Always like to see less packaging but these aren't too wasteful on materials.<br /><br />Recommended."
A25UCQ4V0THJIJ,2,"I got these in the momvoxbox from influenster.I am a cookie lover,however these were not my favs.My toddler loved them but he will literally eat almost anything sooooo that doesn't say a whole lot."
A29BA6LLBLJILF,2,"I am a cookie lover, so I was excited to get to try this product for free through the Amazon Vine program.  Unfortunately, these are just not very good.<br /><br />They are too crumbly, almost powdery, as if maybe they weren't baked enough.  The flavor is okay, but certainly nothing special.  They are soft, but the texture is not pleasant.<br /><br />They remind me of ""Grandma's Cookies"".  Except they are about half as good."
A1SXCGBJ9JW2MO,5,"These are a very filling and great tasting.  As a quick snack, when you don't have time for a meal, or a super simple quickie breakfast; these are a very good option.  I highly recommend them."
AWKZAUC0D8DYL,5,"My cookie-hound husband was into them almost before they were out of the mailbox.  The quality and taste are very much the same as Archway brand; that is a good thing as I consider them to be the best store-bought cookie out there.  My husband would have liked more whole oats in the mix, but understands that too few people appreciate texture in their food.<br /><br />The individual wrapping might be nice for kids' lunches but is an expensive and unecological waste for the (typical) case that a group will be eating them and/or individuals will eat more than one.  At the very, very, least wrap them two-at-a time?<br /><br />If they're priced similarly to Archway, I would expect them to do at least as well as the equivalent Archway cookies."
AECVYXIL9791R,3,"These individually sealed oatmeal raisin cookies are tasty, and soft, but a bit dry. They need to be a little more moist, especially since the whole point of cookies in individual foil wrappers is to protect moisture. The taste is traditional cinnamon raisin, and the taste is fine, but in this crowded market, with many competitors, Quaker cannot afford for the cookies not to be perfectly moist.<br /><br />I remember back when the Quaker Oats came in a round, cardboard container. On the side of that container was a recipe for oatmeal cookies, which my mom used to make frequently. Those cookies, with Nestle's chocolate chips added, were the best oatmeal chocolate chip cookies I ever tasted. Now, if Quaker could market those cookies and make 'em taste as good as mom's, then they'd have something."
A2S3MUP7B22XIC,3,"They're cookies so they're not just terrible, but I've had lots better soft-baked cookies than these.  They are pretty bland, just a mild raisiny sweetness and the texture is dry and crumbly and turns a little mealy upon chewing.  I tried them in coffee and in milk to see if they were better that way and while the taste was a little better the texture just became wet and mealy and bits fell off into my coffee.  A soft cookie can definitely be moist, hold up to milk and have a bit of chew to it.  Pepperidge Farm makes an addictive soft baked oatmeal cookie."
A28YBL28P03P8V,3,"One star for being soft. One for having oatmeal. One for having raisins. But that's it. These cookies taste fine, but they are pretty dry and fairly crumbly. Not overly enjoyable. They'd be fine dunked in milk or something, but I'd be afraid half of it would fall into the glass. Little Debbie and Pepperidge Farms have both proven that you can sell packaged, soft-baked cookies that are still moist. Plus, these seem over-packaged. Individually wrapped cookies? Okay, yeah it's handy for a packed lunch or something, but really? That seems excessive. I'd probably skip these."
A1EEMRCN80LZ90,5,This is a great product. Moist flavorful cookie that is packaged nicely so you can take it on the go. This is a great to go breakfast or a snack anytime of the day.
A1BCIUKGX6N7AI,3,"Tasty cookie!  It was soft, though maybe just a little dry.  The raisins were actually nice and juicy, not all dried up like in most packaged cookies.  Pretty good overall."
A2F9UFVDZ7MU6P,4,This cookie is big enough to share! I love the taste this cookie is more on the dry side not so much chewy so if you like the harder drier cookies this is for you!
A3DIBRGX84SA4E,5,"I received this product free to test from Influenster.com and couldnt have been more excited to try.  I love soft baked cookies, but I find that whenever i try to buy ones that are already made, they don't taste fresh.  The Quaker Soft Baked Cookie is large and fulfilling.  The taste was fresh as though it had been made right in your own kitchen.  My kids loved the oatmeal raisin and it had just the right amount of raisins in it.  This will be the ONLY type of soft cookie I will buy from here on out!  I love the quality of Quaker products!"
A2Q9SY78G449KO,5,These cookies are so good and soft as promised!  Def recommend them to anyone and everyone that is looking for a good cookie at a good price!
A3NTM6QNFJ33KP,5,I love Oatmeal Cookies so I was really looking forward to trying these.  They are so good and soft my favorite combo with a oatmeal cookie.
A577RLM624AJM,5,quaker soft baked oatmeal cookies are so good they are soft which is a plus and the taste is great
A25TXAWGXMD7SX,5,"I tried these when given to me to review. I will (and have) get more of these! Delicious! I love the chocolate more than the raisin, but that is purely personal preference on my part."
A296VN3YRF44CE,4,"Mommy and kid approved!  I had the opportunity to taste and test Quaker Oatmeal Cookies in Raisin from Influenster and I was happily surprised by the texture, taste, and yumminess.  The kids loved them and didn't even notice the raisins.  I would recommend them for a great healthier snack!"
A2EDBL0WCXTZ37,5,"The cookie is very soft, chewy, tastes great and good for you. Provides a good sourse of fiber. You fins almost at any store."
A10YPORPPZQEWX,4,These are so yummy and I love to eat them! You have to try them they are sooooo yummy! Very great product and worth the money!
A2APLHETAO56C,5,"After trying these for a review for Influenster, I ended up buying a box of these because they were so good! They are soft and they come in individual packages so you can just take on the go. My kids loved these too and since they are a lot healthier then other cookies, I will definitely be purchasing more."
A386ZPWEV03PW5,5,"I got this is my Mom Vox Box from Influensters to try and my little daughter ate it right up! She thought she wouldn't like it because of the rasins but, she loved it!!! She said it was very soft and yummy! She said it reminds her of grandmas cookies! It tasted like homemade cookies she said! She loved them so much she asked to buy her more every time we go to the store!!! I was very impressed!"
A2F07C7I04VROQ,5,"I will absolutely purchase this item.  I received one of these in my Voxbox, and liked it right away.  The flavor is delicious, and it has a chewy, soft consistency (which I prefer in cookies)."
A1KF8IJAV6YM4U,5,I received this product to test as a part of my Mom VoxBox from Influenster.com. As I was going through all the products I was sent to test I opened the Quaker Soft Baked Oatmeal cookie and ate it. I was pleasantly surprised. I have not eaten an Oatmeal cookie since I was a kid.  Taking that first bite brought me right back to my childhood where my mom would bake oatmeal cookies for my grade school parties.  The Quaker cookie is very soft and has just the right amount of raisins.  The raisins do not take away from the taste of the oatmeal. I have already bought two boxes of these and will continue to add these cookies to my bi-monthly grocery lists.  Try these cookies you will not regret it!!
A3C7KTR1AJFLAV,5,i receive this at a mom voxbox influenster.com i love this cookie its sooo yummii i will buy more of this cookies
AEEVLJ7BYX0XO,4,"I received this product to test as a part of Influenster.com. I really don't like oatmeal cookies, but this was definitely a mind changer. It was so soft. It was mouth watering when I smelled it. I smell all fods before I eat them, especially if I am unfamiliar with them,don't ask why, because I don't know lol. But these were great and it was gone before I finished looking through the box. These are definitel great for healthy snacking and I know kids love them dearly. I can't wait to try the other cookie flavors! Thanks Quaker"
A28LV7CHO84L0V,4,"I received this cookie in my moms voxbox from influenster.com. It was delicious. My only complaint is that is was a little crumbly, a little too messy for kids. Perfect for me however and I was not sharing so it was fine :-)"
A16ILKBW93JOQV,4,I like the taste and the texture...i personally dont really like this flavor but its actually pretty good :) it passes my picky taste.
A2V62Y7O1GCF0N,5,"The first thing I noticed when unwrapping my Quaker cookie was the smell. I smelled fresh baked good as soon as I unwrapped my cookie. I received the oatmeal raisin cookie, I'm not a fan of raisins but I was willing to give the cookie a try just based on the amazing smell. When I took my first bite I was in love, the cookie was soft and moist and when it was gone I found myself wanting more. I totally recommend people try this amazing cookie for themselves."
A3Q6DHPCWYBB34,5,"<a href=""http://www.amazon.com/gp/product/B005KK56JU"">Quaker Soft Baked Oatmeal Cookies 6 count box (8.8 oz.), Raisins (Pack of 4)</a><br /><br />I received this cookie in my moms voxbox from influenster.com. I am not usually a cookie person unless i am baking them myself, but in this case i really enjoyed this cookie. I was even more surprised by the nutrition facts, a cookie good this good should not be good for you. I will definitely be picking up a box on my next shopping trip."
A2EMTE0N2OEZBA,5,I have been buying these cookies since they first came out and my family loves them. I have bought every flavor they had and there wasn't one that they didn't like. I will continue to buy these for my family. Great price and delicious!!
A1KZPDB5MOWNVU,4,I really enjoyed these cookies. They were soft and yummy. Almost like hommade. I would repurchase them again. Quaker is a brand I love and trust for quality.
A95BNBRD7T2OR,5,I love them they are so chewy and they taste awesome I would definitively make them my favorite. If you are a fan of cookies you will love this ones.
A6772Q9ZBZOMI,5,"I really like these cookies, they are soft and chewy and have the great taste of quaker oats....I will definately be buying these again."
A11KR7FUZ85UQD,3,"I really liked the Quacker cookies. They were soft and tasted good. I dont think they tasted better than the chocolate chip kind but, they were still good."
A1ZQCV5OTBDDYM,5,"I absolutely loved these!  They are soft, chewy, and irresistible.  They are not quite like homemade, but darn close.  I had a hard time eating the sample that I got from Influenster.com.  Both of my children asked for one bite and then were begging for more."
AVYJR4PZSMC7J,4,I received one of these cookies from Influenster and I am always reluctant to try pre-made cookies because they make my teeth hurt. I was pleasantly surprised when my teeth didn't hurt and the cookie made me think of cookies from my childhood. The cookie was fresh and was soft and I am not a huge fan of raisins but honestly I enjoyed them in this cookie. I will be buying a box of these as they are a great snack item for the kids.
A2MFSX1QO1O6XL,3,"The kids LOVED this, but I mean, hey it's a large, soft, chewy cookie, of course they are going to love this. Hubby is a little more accustomed to my homemade cooking so he could take it or leave it. I thought there could be a few more raisins in it.<br /><br />Thank you influenster for allowing me to try this product."
A38O1ORC6DMIC8,5,Oatmeal raisin cookies are my favorite cookies. These are very soft and the raisin are moist. Will definately be buying more
A29BJXDGPRZZ6M,5,"I loved these oatmeal raisin cookies. They were huge and full of flavor. if you love oatmeal raisin, you will LOVE these!!"
A3TCC2QRWE1057,5,These are great! My kiddos loved  them. Thanks influenster and quacker.<br />I received a sample and the kiddos ate them up.
A108WU6MBLRCQ2,3,"These aren't bad for a packaged, commercial cookie. They don't taste fake, they aren't overly sweet, and they have a nice texture. My kids really liked them."
AZL2XX95UP66F,5,"These are so soft and delicious. They are from Quaker, so you know that they are good for you! My son and I both loved them."
A1DYF6ECUCGHXY,5,I absolutely loved this cookie! They are so delicious! i will continue to buy them. They are oist chewy and i could eat a whole box!
A1A7VD0YGGDAPS,5,I never really liked oatmeal cookies but the commercial for the Quaker soft baked Oatmeal cookie bought me. I loved how soft it was and tasted just as fresh as a cookie that just cooled down out of the oven. I am addicted
AE7GOY1DVV90P,5,"My son doesn't usually enjoy cookies unless they are chocolate chip, or have frosting on them, but when I gave my 2 yr old the quaker soft baked oatmeal cookie, he ate it right up! they were delicious!"
A2088N03XT252I,5,I am a big fan of oatmeal cookies and no one does it better than Quaker..I however was surprised at how soft this cookies are...I was expecting to need to wrap it and put it in the microwave but it was perfect right out of the package.
A1JJLIO36ZYX4V,5,"These cookies are delicious, and soft. and still taste as new out the package. I would definitely encourage everyone to get these. I guarantee you and your children will enjoy them :-)"
AC9DSAOJYZQJY,5,"Soft, and oh, so delicious! I'd about had it with packaged cookies until I tried these! You won't be disappointed!!"
A3QX8851P2SPRI,5,"I love oatmeal raisen cookies so when i heard that Quaker was selling a new soft baked cookie i was ready to try it. I was a little skeptical that it wouldn't live up to my expectations ,but Im glad i was wrong. It's so soft and yummy . it literally could have been a homemade cookie. its a great treat and i will definitely be buying more."
A2QYHMYRVMV1ZH,5,these soft cookies were vert good. I tryed the Oatmeal rasin soft cookies. They were good. I like oatmeal raisn cookies. I can't wait to try some other the other flavors. These cookies are an A++++ in my house hold. everyone loves them.
A23EMS4X0ER4Y7,5,"These cookies are so good! I never get to eat a whole one though, my kids keep snatching them! They didn't even seem to notice that they were healthy cookies that are actually good for you!"
A2KKQN5F0SNY2L,5,There are delicious.  I recommend for all the oatmeal cookie lovers!  My kids also loved the cookies as well.  Great for the whole family.
A23QYBKI1630CV,5,"I Love these oatmeal raisin cookies! They have a ton of flavor, are soft and moist, and I don't feel as guilty eating them, because they are quaker and I trust thier products to be delicious and a healthy alternative!"
A1LCNGIJFB0EVS,5,I recieved these in my Mom Voxbox from Influenster and my daughter loved them.  So after that we bought a box and we all loved this cookie!
A1L7622GIOHOKH,5,"I recieved these in my Mom Voxbox from Influenster, all I can say is amazing. My son even likes them!"
A148C4XEPCK9Z8,5,"I recently got the chance to sample Quaker Soft Baked Oatmeal Cookies via Influenster in my Mom VocBox and that cookie didn't last 2 minutes in my home!  Once it came out of the box, it was out of the wrapper and I had to split it 3 ways cause the kids saw it and had to have some.  Love the soft, chewy goodness and the flavor is so great and pure.  We are headed out to get some more!<br />*I recieved this product compliments of Influenster however all opinions are my own."
A1I64I4DNTMVI0,5,"I GOT TO TRY THIS QUAKER SOFT BAKED OATMEAL COOKIE THROUGH THE GOOD FOLKS FROM INFLUENSTER AFTER RECEIVING THEIR 2012 MOMVOX BOX, AND I MUST SAY I LOVE IT, FIRST OF ALL OATMEAL COOKIES ARE MY FAVORITE, SO THERE WASNT ANY DISAPPOINTMENT THERE, THE COOKIE RETAIN ITS SOFTNESS/FRESHNESS OFTER BEING OPENED BY ME FOR A WEEK NOW, AND THAT WAS GOOD, PLUS IT TASTE GREAT SO THUMBS UP"
A1MSW4GEXW0B9M,5,"I received this product complimentary for testing purposes from Quaker and Influenster. I didn't hardly get it out of the box before my 2 year old spied it and had to try it! We split the tasty cookie and both really enjoyed it. I have since bought some of the crunchy Quaker cookies which are really good too, but I really do like the soft, chewy oatmeal raisin cookies for my daughters. It's great afternoon snack and easy to pack in my purse for trips to the zoo or swimming. Also, since there Quaker cookies it's a brand I trust and have used for years so that makes me feel happy about the choice I'm making for my children."
A3V8ZNL3RNF1BI,5,I love oatmeal and i love raisins. So the two combined was great!! I loved the Quaker oatmeal and raisin  soft cookie!! I have and will be a future repurchase for myself and my family.
A32Q9FOJ1MJEHF,5,"As soon as I opened my Mom Vox Box, I pulled out this cookie. I LOVE oatmeal raisin and so does my 2 year old daughter, Lily. She started screaming, ""cookie, cookie mama, cookie"". So naturally I gave in. She liked it. She decided to eat it over her mac and cheese which is unusual for her! I did manage to steal a piece and it is amazingly good! I will definitely be buying these regularly!"
A1WGOLZ6D7ADIK,5,"very soft and delicious cookie, the best i have had in a while thank you to influenster for allowing me to try this great product<br /><a href=""http://www.amazon.com/gp/product/B000YPML80"">Quaker Breakfast Cookies Oatmeal Chocolate Chip, 6-Count Boxes (Pack of 6)</a>"
AOOFWCK48CR45,5,"These cookies are soft and delicious.  They are good for a quick, healthy snack or a quick breakfast.  This cookie lover highly recommends."
A15ARCZBFXPLJP,4,They are soft and chewy. they they taste like homemade cookies. I liked the fact that they weren't too sweet.
A2L00I9B4V9F77,5,"Soft, chewey, & fresh! I recieved a free sample and would definitely buy it for my family & recomend to anyone!"
A3ADADIUY2VMQY,5,These cookies are so good and soft.. I love these cookies eat atleast one everyday I find littles one's love them as well.. You can't go wrong with these cookies plus they are good for you..
A2YEO8R7AA0G1Y,5,I loved the quaker soft baked oatmeal cookie that i recieved complements of Influenster.com. The cookie was soft and chewy with a sweet cinnamon kick to it! I couldnt wait to buy more!
AOR6RZIEAS241,5,I loved the quaker soft baked oatmeal cookie that i recieved complements of Influenster.com. The cookie was soft and chewy with a sweet cinnamon kick to it! I couldnt wait to buy more!
ACP28QFJBMHWX,5,I received this product courtesy of Influenster and this is delicious..it was soft and full of flavor. I am definitely going to repurchase these.
A3G4W7TC1J1043,5,"I'm not such a RAISIN fan but boy, these Quaker Soft Baked Oatmeal Cookies sure made me changed my mind! I loved them! Very chewy!!! (:"
A3B29ITB08I5MU,4,"I was able to try this thanks to influenster.com. My daughter who is one ended up stealing it from me before i could finish my bite but what i got was delish, and she gobbled the rest right up. We will Definitely be buying more soon"
A3IJO62UOO8K3F,5,I tried these courtesy of influenster.com as a prize. My family loved them. They taste very much like homemade cookies. I have already bought more.
A3Q2NT71Q0R2OW,5,Who doesn't love cookies? these Quaker oatmeal raisin cookies are so good but made with whole grain and oats. For a sweet and healthy snack these are great. I love soft cookies so these were a hit.
A15V4R9N8QS3BI,4,"I am a huge fan of homemade cookies but this one made me forget it was store bought! :)  Yummy, healthy and even my picky daughter liked it.  :)"
A1IVYVCF909Y3C,5,I am not normally a cookie fan but I tried this cookie and it was great!It was very soft and the taste was just wonderful. It isn't overly sweet so it is a great on the go snack for the entire family.
A3PISDJ6R3JZDA,5,These cookies are wonderful and healthy for you.  My kids absolutely loved them and I love that they love something that is good for them!
A2I5DV01ZUV8U4,4,The cookie was soft and not over bearingly sweet which is unusual for store bought packaged cookies. I would buy these again.
A3V2Y09XX8LVLO,5,"I try to restrict the amount of sweets my family has, especially now that I am on a diet. I LOVED these cookies though! They come individually wrapped, which is great for on the go or for little ones. This also makes it easy for me to have just one at a time. They are SUPER YUMMY and  I can't wait to purchase more!"
A3KI4RMH7JX91D,5,At first I wasn't very excited to try the cookie just because I don't normally eat sweets but these were so good! I got the oatmeal one and I loved it. I wanted another when I was fished!
A23SVJ5YBYXQDW,5,I absolutley loved the cookie. It had a great taste and it was chewy good. It was yummy in my tummy.
A100CFHPG2AIP,4,I had the cookie and loved it. My boyfriend and daughter enjoys it as well! It's soft and chewy and would be a great on the go snack since they're individually packaged. How awesome is that! And all at 170 calories per cookie. I personally wouldn't go out and stock up like crazy because I'm more into veggies and fruit snacks but I would buy this again. Quaker always comes out with really great products! =]
ACNGECLAPEYWP,4,"My 5 yr old son loved the cookies. I enjoyed it as well, I am just used to cookies being a bit sweeter."
A2FZ3UAEXLWKP9,5,"Quaker soft baked oatmeal cookie....ITS SO YUMMY!!! added on with a cup of milk, its chewy it isnt too sweet or not sweet at all."
A220RG3VQRX3JK,5,"m, my daughter, my mother, my friends, all loveeeee these.... better than any bakery!! perfect homemade..... cant wait to get a big box of them!"
A1IIOLH8KAECSO,5,"I cannot rave enough about these cookies. I received a complementary cookie in my mom Vox box just a few days ago and within the same week bought an entire box to share with my family. These cookies are soft , generously sized and delicious. Definitely a good buy."
A37RVR1EDMZRQT,5,"I am in love with these cookies. They are soft and chewy, and I love how they are individualy wrapped so I don't have to worry with them going stale once I open the box. I definitely would reccomend them to anyone who likes oatmeal cookies or to anyone wanting to try something new."
A2HGGEEE11AMJH,5,"I don't normally like oatmeal cookies, but these cookies are so soft, moist, and melt-in-your mouth delicious that I fell in love. I think it's absolutely brilliant that Quaker Oats has started making oatmeal cookies! They are the experts on oatmeal! I can't wait to see what new flavors they come up with next. So far I've had the Oatmeal Raisin and the Banana and they were both very good. I also love the convenient single serve packaging, which is great for my daughter's school lunches."
A2V63C6ND3ECO0,5,These cookies are very tasty and soft! I received a complementary cookie in my mom vox box and will definitely be buying more!
A2SBXS4OLUFH89,5,"Excellent product, very filling, my teenager who eats NOTHING but pizza loves them!!!! Very aforable and easy to carry with you."
A2QVDSOVCS1GM2,4,"I don't usually like raisins in my cookies, but I got to try it out and this cookie was yummy!  It was filling and satisfying, too."
A33F2CZLG4MDOF,5,I like that these cookies are individually packed.  They are really good.  I really like that they are so soft.  They tasted fresh baked right out of the oven.  I loved them!
A28GBNBN8BE3U1,5,My kids loved this cookie!! It was so soft it like melt in ur mouth! I would def buy this cookies again! U will need milk or water while u eat it tho its a little bit drying while eating. :-)
ABFGQOKG43J1I,4,Although not homemade they are as close as you are going to get in a packaged cookie!  They are really soft and full of flavor!  Just big enough to satisfy your sweet tooth too.  My kids really enjoyed these so I will repurchase!
AFZFTS599CAZ1,3,"When I first opened the package, I felt like a little kid again!  The cookie smelled just like the creamy oatmeal cookies my mom used to make when I was little!  I did not used to get heartburn as a little kid, though, and there was the drawback!  My tummy is just too tender for those crazy oats!"
A1HVOIR3GDZIZE,2,I'm glad I got to try this before I actually purchased it.  I would not purchase these.  The initial flavor was ok then it left a kind of chemically after taste.  It kind of reminded me of eating a cookie with the texture of a biscuit.  I definitely needed something to wash it down.
A2RAUWEGFE47AL,5,"The Quaker Oatmeal cookies were absolutely delicious; soft, sweet, and perfect in every way! I will definitely be buying these often! They are very flavorful and just melt in your mouth!"
A1UOPR5GQPDKS,5,"I am the type of person who would rather bake something myself because I am so picky about taste and texture.  Let me just say that Quaker NAILED this cookie!  It's awesome!  Somehow it stayed soft and moist, and tasted like it was baked that morning.  Thanks for a quick, easy and healthy snack Quaker!"
